doc_number,corp_name,status,filing_type,address_1,address_2,city,state,zip_code,file_date,fei_number,registered_agent,ra_city,ra_state,officer_1_title,officer_1_name,officer_2_title,officer_2_name,officer_3_title,officer_3_name,source_file
L26000175428,2460 WORKSHOP INVESTMENT LLC,A,FLAL,3651 UNIVERSITY PKWY,,SARASOTA,,34243,03282026,,CLAROS              HECTOR        F,SARASOTA,FL,AR,CLAROS              HECTOR        F,,,,,20260403_corporate.txt
P26000017408,ORCHARD MILLS DEVELOPMENT CORP,A,DOMP,5600 NORTH FEDERAL HIGHWAY,,FORT LAUDERDALE,,33308,04012026,,LYNN                MARK          JESQ,FORT LAUDERDALE,FL,PRES,FIDEI               NICHOLAS,,,,,20260403_corporate.txt
L26000175438,JAVI-AIR COMFORT SOLUTIONS LLC,A,FLAL,4570 26TH AVE SW,,NAPLES,,34116,03262026,,JIMENEZ             JAVIER,NAPLES,FL,AMBR,JIMENEZ             JAVIER,,,,,20260403_corporate.txt
N26000004538,FON GLOBAL CORP,A,DOMNP,14331 SW 120 ST,SUITE 101,MIAMI,,33186,03272026,,LEGALNOVA LLC,MIAMI,FL,MGR,TAMAYO              SANTIAGO,MGR,VALBUENA            JOHANNA,,,20260403_corporate.txt
L26000175448,RMI MIAMI LLC,A,FLAL,310 NE 61ST STREET,,MIAMI,,33137,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,LARIOS              LEONARDO,AMBR,CUNNINGHAM          PATRICK J,AMBR,URZOLA              VICTOR,20260403_corporate.txt
P26000017418,"WENDY CATHERINE PEREZ, P.A.",A,DOMP,601 NE 36TH ST,SUITE 1203,MIAMI,,33137,03272026,,PEREZ               WENDY         C,MIAMI,FL,P,PEREZ               WENDY         C,,,,,20260403_corporate.txt
P26000017428,AMPLIFIED BUSINESS SOLUTIONS INC.,A,DOMP,19091 SW 12TH ST,,PEMBROKE PINES,,33029,03252026,,SARIN               AAYU,PEMBROKE PINES,FL,VP,SARIN               AAYU,,,,,20260403_corporate.txt
L26000175458,BHGS LLC,A,FLAL,5502 SYCAMORE CANYON DR,,KISSIMMEE,,34758,03262026,,FERREIRA            ALVARO,KISSIMMEE,FL,AMBR,FERREIRA            ALVARO,,,,,20260403_corporate.txt
P26000017438,RKTZXXLX INC,A,DOMP,16813 SARAH'S PLACE APT 107,,CLERMONT,,34714,03272026,,TOWNLEY             ANDREI,CLERMONT,FL,PDST,TOWNLEY             ANDREI,,,,,20260403_corporate.txt
L26000175468,KAWAII STACKS LLC,A,FLAL,1945 NW 131ST ST,,MIAMI,,33167,03262026,,MARTINEZ            HANNAH,NORTH MIAMI BEACH,FL,AMBR,MARTINEZ            HANNAH,,,,,20260403_corporate.txt
P26000017448,SHAREN NAILS INC,A,DOMP,5545 W 24TH AVE,103,HIALEAH,,33016,03272026,,BUSTILLO REBOREDO   SHAREN        D,HIALEAH,FL,P,BUSTILLO REBOREDO   SHAREN        D,,,,,20260403_corporate.txt
L26000175478,JENCLAIRE BOUTIQUE LLC,A,FLAL,13060 CENTENNIAL ST.,,SPRING HILL,,34609,04032026,,HERRERA             JENISSE,SPRING HILL,FL,MGRM,HERRERA             JENISSE,,,,,20260403_corporate.txt
L26000175488,NOVABEL LLC,A,FLAL,21209 NE 38TH AVE,,AVENTURA,,33180,03262026,,TANGO MANAGEMENT SERVICES LLC,AVENTURA,FL,MGR,TANGO MANAGEMENT SERVICES LLC,,,,,20260403_corporate.txt
P26000017458,CNPHBWL INC,A,DOMP,2208 16TH AVE W,,BRADENTON,,34205,03272026,,WALKER              LINDSIE,BRADENTON,FL,PDST,WALKER              LINDSIE,,,,,20260403_corporate.txt
L26000175498,7326 ESTERO DR LLC,A,FLAL,7855 SW 104TH STREET,SUITE 210,MIAMI,,33156,03262026,,THE CORPORATE ASSISTANT LLC,MIAMI,FL,MGR,SMAYDA              MARIBETH      E,MGR,MARTINEZ            JESSICA       P,,,20260403_corporate.txt
P26000017468,BLUE SENIOR HOME SERVICES CORP,A,DOMP,5931 NW 193RD ST,,HIALEAH,,33015,03272026,,GONZALEZ MORAN      ARIEL,HIALEAH,FL,MGR,GONZALEZ MORAN      ARIEL,MGR,LOPEZ               JENNY,,,20260403_corporate.txt
L26000175508,OAKAS AI LLC,A,FLAL,9777 TRANQUILITY LAKE CIR APT 206,,RIVERVIEW,,33578,03262026,,MARTINO             ERIC,RIVERVIEW,FL,AMBR,MARTINO             ERIC,AMBR,GIGUERE             JAKE,,,20260403_corporate.txt
L26000175518,ACB HEATING & COOLING LLC,A,FLAL,8408 SOUTHWEST HEGENER DRIVE,,PORT ST. LUCIE,,34953,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,BECHAN              CHRISTOPHER,,,,,20260403_corporate.txt
L26000175528,"13599 PERDIDO KEY DRIVE UNIT T-PH1A, LLC",A,FLAL,7124 MELOGOLD CIRCLE,,LAND O LAKES,,34637,03262026,,TUCKNOTT            BONNIE        J,LAND O LAKES,FL,AMBR,TUCKNOTT            BONNIE        J,AMBR,TUCKNOTT            ARTHUR        J,,,20260403_corporate.txt
P26000017478,BRIGHT APPLE CORP,A,DOMP,711 WEST ENGLEWOOD AVENUE,,TEANECK,,07666,03272026,,ABOVE ALL ACCOUNTING LLC,MIAMI,FL,P,APPELBAUM           JEREMY,,,,,20260403_corporate.txt
L26000175538,"MOOKIES GFC, LLC",A,FLAL,3323 E MAY ST.,,INVERNESS,,34453,03262026,,VICK                MEGAN,INVERNESS,FL,AMBR,VICK                MEGAN,AMBR,GJERTSEN            KRISTINA,,,20260403_corporate.txt
P26000017488,"KELLIROSS1630, INC.",A,DOMP,3225 AVIATION AVENUE,SUITE 400,MIAMI,,33133,04012026,,"FGH REGISTERED AGENT SERVICES, LLC",MIAMI,FL,P,ROSS                KELLI,,,,,20260403_corporate.txt
L26000175548,NOVEL INVESTMENTS GROUP LLC,A,FLAL,3227 SE 21ST AVE,,GAINESVILLE,,32641,03252026,,DAVIS               CYNTHIA,GAINESVILLE,FL,MGR,DAVIS               CARL,,,,,20260403_corporate.txt
P26000017498,"L.I.S.A. RESEARCH DEVELOPMENT FOUNDATION, INC.",A,DOMP,5765 MAYPOP CIR,,SARASOTA,,34238,03272026,,SUTRYK              JOHN          AP,SARASOTA,FL,PDST,SUTRYK              JOHN          A,,,,,20260403_corporate.txt
N26000004548,"THOMAS ALVARO FOUNDATION, INC",A,DOMNP,1460 SOUTH LEAVITT AVE,,ORANGE CITY,,32763,03232026,,CHINCHOR            TIMOTHY       Z,ORANGE CITY,FL,CH/D,CHINCHOR            CHRISTINE     A,P/D,CHINCHOR            TIMOTHY       Z,S/D,QUINTANA            KATHRYN       M,20260403_corporate.txt
L26000175558,"BLESSED & GRATEFUL AI, LLC",A,FLAL,577 GOUGH PL,,THE VILLAGES,,32163,03262026,,DONNELLY            SEAN,THE VILLAGES,FL,AMBR,DONNELLY            SEAN,,,,,20260403_corporate.txt
L26000175568,SOUPBRAIN LLC,A,FLAL,1429 SW 57TH TERRACE,,CAPE CORAL,,33914,03262026,,HALPIN              DAVID         D,CAPE CORAL,FL,MGR,HALPIN              DAVID         D,,,,,20260403_corporate.txt
L26000175578,KEYSTONE CAPITAL PARTNERS LLC,A,FLAL,10609 LUCAYA DRIVE,,TAMPA,,33647,05012026,,DAEPROP MANAGEMENT SERVICES LLC,TAMPA,FL,MGR,DAEPROP MANAGEMENT SERVICES LLC,MBR,DAEGROUP CAPITAL VENTURES LLC,,,20260403_corporate.txt
L26000175588,311 VENTURES LLC,A,FLAL,16097 NE 8TH AVE,,NORTH MIAMI BEACH FL,,33162,03262026,,ESTRIPLET           MIKE          G,NORTH MIAMI BEACH,FL,AMBR,ESTRIPLET           MIKE          G,,,,,20260403_corporate.txt
L26000175598,"WILNAN HOLDINGS, LLC",A,FLAL,7905 W HIAWATHA ST,,TAMPA,,33615,03192026,,NANNEY              WILLIAM       A,TAMPA,FL,MGR,NANNEY              WILLIAM       A,MGR,NANNEY              WANDA         S,,,20260403_corporate.txt
L26000175608,RIMWISE INNOVATION II LLC,A,FLAL,111 2ND AVENUE NE STE 360,,SAINT PETERSBURG,,33701,03262026,,COMPARETTO          ANTHONY       JESQ.,SAINT PETERSBURG,FL,,,,,,,20260403_corporate.txt
L26000175618,GMB LEGACY HOLDINGS LLC,A,FLAL,2340 JONES RD,,JACKSONVILLE,,32220,03262026,,BESSENT             ALLISON,JACKSONVILLE,FL,P,BESSENT             ALLISON       E,P,BESSENT             BRETT         B,,,20260403_corporate.txt
M26000005218,DAVID AUSHERMAN ASSOCIATES LLC,A,FORL,7 TIVERTON LN.,,ASHEVILLE,,28803,04022026,452662541,C T CORPORATION SYSTEM,PLANTATION,FL,MGR,AUSHERMAN           DAVID,,,,,20260403_corporate.txt
L26000175628,HAPPY NEST ACRES LLC,A,FLAL,2180 ASPEN RD,,PUNTA GORDA,,33982,03232026,,RICHTER             CARLY         A,PUNTA GORDA,FL,MGR,RICHTER             CARLY         A,AP,RICHTER             RONALD        LJR,AP,SABIN               CANDICE,20260403_corporate.txt
N26000004558,HELP A GIRL OUT INC.,A,DOMNP,1025 SW 49TH TERR,,MARGATE,,33068,03272026,,GONZALES            MELISSA,MARGATE,FL,PD,GONZALES            MELISSA,VPD,JOAN                JOSEPH-PAYLOR,SD,EUGENE              ANGIE,20260403_corporate.txt
L26000175638,KENNY JAR LLC,A,FLAL,240 COLONY DRIVE,,EDGEWOOD,,41017,03262026,,"CAPITOL CORPORATE SERVICES, INC.",TALLAHASSEE,FL,AMBR,DURSTOCK            JENNY,,,,,20260403_corporate.txt
L26000175648,GLASS ART COLLECTIVE LLC,A,FLAL,953 OLD DIXIE HIGHWAY,# B5,VERO BEACH,,32960,04012026,,JARAMILLO           CLAUDIA       L,VERO BEACH,FL,MGR,JARAMILLO           CLAUDIA       L,,,,,20260403_corporate.txt
L26000175658,JERSEY STREET GRILL LLC,A,FLAL,351 CAMBRIDGE,308,HOLLYWOOD,,33024,03262026,,FLORES              ANGEL         S,HOLLYWOOD,FL,MGR,FONTE               MASSIEL       I,,,,,20260403_corporate.txt
L26000175668,CENTRAL PARK ENTERTAINMENT LLC,A,FLAL,5260 NW 2ND AVE,APT 407,BOCA RATON,,33487,03262026,,SCHNEIDER           JASON         A,BOCA RATON,FL,MGR,SCHNEIDER           JASON         A,,,,,20260403_corporate.txt
L26000175678,CHROME NEEDLE RECORDS LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,AMBR,BISTROV             ALONA,,,,,20260403_corporate.txt
L26000175688,INFINITY BLUE MGMT LLC,A,FLAL,5868 22ND STREET,,VERO BEACH,,32966,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,FASANO              JOHN          AJR,,,,,20260403_corporate.txt
L26000175698,"AMJ CONSULTING SOLUTIONS, LLC",A,FLAL,800 S. DAKOTA AVE,#318,TAMPA,,33606,03242026,,JAMES               ANNELISE      M,TAMPA,FL,AMBR,JAMES               ANNELISE      M,,,,,20260403_corporate.txt
F26000001988,LIVE BETTER FINANCIAL CORP.,A,FORP,145 JURA CT,,EL DORADO HILLS,,95762,04042026,260076202,REGISTERED AGENTS INC,ST PETERSBURG,FL,DPS,ROSEVEARE           SCOTT,T,ROSEVEARE           TRICIA,,,20260403_corporate.txt
L26000175708,"IMERSE HOLDINGS, LLC",A,FLAL,3440 HOLLYWOOD BLVD.,SUITE 415,HOLLYWOOD,,33021,03262026,,"ERIC J. MILLER, P.A.",HOLLYWOOD,FL,MGR,MILLER              ERIC          J,,,,,20260403_corporate.txt
L26000175718,RIVER LILY CLEANING CO. LLC,A,FLAL,24185 LANIER STREET,,TALLAHASSEE,,32310,04012026,,REVIS               ASHLEY        M,TALLAHASSEE,FL,MGR,REVIS               ASHLEY        M,,,,,20260403_corporate.txt
L26000175728,GOZA LOGISTICS LLC,A,FLAL,7746 SPRING BRANCH DR N,,JACKSONVILLE,,32221,03212026,,GOZA                LEON,JACKSONVILLE,FL,AMBR,GOZA                LEON,AMBR,CULVER              ANGEL         D,,,20260403_corporate.txt
L26000175738,"DEBORAH FINE JEWELRY, LLC",A,FLAL,10751 MOBBERLEY CIR,,ORLANDO,,32832,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,RIVERA              ROBERT,,,,,20260403_corporate.txt
L26000175748,"AMY K SEWING & ALTERATIONS, LLC",A,FLAL,11 10TH STREET,,EASTPOINT,,32328,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,CROSBY              AMY,,,,,20260403_corporate.txt
M26000005228,"UNITED FLO, LLC",A,FORL,689 CHASE AVE,,ELK GROVE VILLAGE,,60131,04022026,861570527,NORTHWEST REGISTERED AGENT LLC,ST.PETERSBURG,FL,MBR,TRNINICH            RADE,MBR,MALORNY             KRIS,,,20260403_corporate.txt
L26000175758,"EMERALD COAST PRINCESS PARTIES, LLC",A,FLAL,7437 BREVARD ST,,NAVARRE,,32566,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,CRAWFORD            MATECHA,,,,,20260403_corporate.txt
P26000017508,ELIN AUTO TRANSPORT CORP,A,DOMP,10090 TULLER LOOP,104,WINTER GARDEN,,34787,03272026,,ALIBECK ACCOUNTING,BUNNELL,FL,MGR,CARVALHO DE AMORIM  ELDER,,,,,20260403_corporate.txt
L26000175768,"54 EMILY LANE, LLC",A,FLAL,54 EMILY LN.,,FORT MYERS BEACH,,33931,04022026,,MAUGHAN             JASON         RESQ,FORT MYERS,FL,MM,MARKOWSKY           WALTER        L,,,,,20260403_corporate.txt
L26000175778,"INCOMPASSID, LLC",A,FLAL,400 SUNNY ISLES BLVD,APT 1620,MIAMI,,33160,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,HARMAN              THOMAS,,,,,20260403_corporate.txt
P26000017518,LUNARA MIND & BODY INC,A,DOMP,971 W 64TH PL,,HIALEAH,,33012,03272026,,LARA                IVET,HIALEAH,FL,P,LARA                IVET,,,,,20260403_corporate.txt
L26000175788,"1 STOP METAL, LLC",A,FLAL,1579 BARFIELD RD,,POLK CITY,,33868,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,BUENTELLO           HERMAN,,,,,20260403_corporate.txt
P26000017528,K&G PREMIER LIMO CORP,A,DOMP,5785 NW 111TH TERRACE,,HIALEAH,,33012,03272026,,CALERO              GEROL,HIALEAH,FL,P,CALERO              GEROL,,,,,20260403_corporate.txt
L26000175798,"DOM NOIR, LLC",A,FLAL,1116 BANCROFT ST,,DELTONA,,32725,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,BOWMAN              TIMOTHY,,,,,20260403_corporate.txt
L26000175808,"ELECTRIC FOSSILS, LLC",A,FLAL,4462 BURLINGTON AVE N,,SAINT PETERSBURG,,33713,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,DELANEY             JAKE,,,,,20260403_corporate.txt
L26000175818,"GRUPO ESTRELLA ME, LLC",A,FLAL,5711 BUCHANAN ST,,HOLLYWOOD,,33021,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,MATEO ESTRELLA      RANSELL,,,,,20260403_corporate.txt
P26000017538,PREMIER TILE & MARBLE GROUP INC,A,DOMP,12636 NW 13 CT,,SUNRISE,,33323,03282026,,VALLE               MOISES,SUNRISE,FL,P,VALLE               MOISES,VP,TAVERAS             MICHELLE      M,,,20260403_corporate.txt
L26000175828,"LARCO MEDICAL, LLC",A,FLAL,4058 71ST AVE N,,PINELLAS PARK,,33781,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,LARCO               DENNYS,MGR,VINUEZA             LIDIA,,,20260403_corporate.txt
P26000017548,SERENITY IMMIGRATION SERVICES CORP,A,DOMP,948 W 25TH STREET,,HIALEAH,,33013,03282026,,CRUZ                ISABEL,HIALEAH,FL,P,CRUZ                ISABEL,,,,,20260403_corporate.txt
L26000175838,X RAY LLC,A,FLAL,131 CORAL CREST DR,,VALRICO,,33594,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,GENTILE             RAYMOND,,,,,20260403_corporate.txt
L26000175848,"HANNA ELITE TRANSPORT, LLC",A,FLAL,6638 SE FARM RD,,LEE,,32059,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,HANNA               JAZLYN,,,,,20260403_corporate.txt
L26000175858,"SOUTHERN SWEETNESS, LLC",A,FLAL,"4768 ORLEANS CT APT, D",,WEST PALM BEACH,,33415,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,GRIFFIN             GENA,,,,,20260403_corporate.txt
L26000175868,"ONWARD INSURANCE STRATEGY, LLC",A,FLAL,6704 BRIGHTON PARK DRIVE,,APOLLO BEACH,,33572,03262026,,JOHNSON             MAEDEAN,APOLLO BEACH,FL,AMBR,JOHNSON             MAEDEAN,,,,,20260403_corporate.txt
L26000175878,LEARTISA LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,REGISTERED AGENTS INC,ST. PETERSBURG,FL,AMBR,TRAN                ANH TU,,,,,20260403_corporate.txt
L26000175888,SANCTUS REALTY LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,,,,,,,20260403_corporate.txt
N26000004568,"LULAC COUNCIL 7252, INC.",A,DOMNP,10759 GLEN ELLEN DRIVE,,TAMPA,,33624,03302026,,MEDRANO             LYDIA         EPHD,TAMPA,FL,PRES,MEDRANO             LYDIA         EDR.,VP,MARTINEZ            LUCAS,TREA,MEDINA              MARIA,20260403_corporate.txt
L26000175898,REBECCA BABLIN LLC,A,FLAL,330 3RD ST S,APT 520,ST. PETERSBURG,,33701,03262026,,BABLIN              REBECCA,ST. PETERSBURG,FL,MGR,BABLIN              REBECCA,,,,,20260403_corporate.txt
P26000017558,CMC PREMIER INC,A,DOMP,1314 E. LAS OLAS BOULEVARD,,FT. LAUDERDALE,,33301,03312026,,PEREYRA             HECTOR,FT. LAUDERDALE,FL,PRES,JIMENEZ             DAVID,,,,,20260403_corporate.txt
L26000175908,RELENTLESS HAULING & TRANSPORT LLC,A,FLAL,683 TAYLOR RD MONTICELLO FL 32344,,MONTICELLO,,32344,03262026,,BOYER               BRITTENY,MONTICELLO,FL,MGR,BRITTENY BOYER,,,,,20260403_corporate.txt
L26000175918,RUM ROW POOLS SERVICE LLC,A,FLAL,1224 ROSEMARY LN UNIT A,,NAPLES,,34103,03262026,,DIX                 MICHAEL       P,NAPLES,FL,MGR,DIX                 MICHAEL       P,,,,,20260403_corporate.txt
L26000175928,VANCE TAVERNS LLC,A,FLAL,25415 TRADEWINDS DRIVE,,LAND O' LAKES,,34639,04022026,,VANCE               CRAIG,LAND O' LAKES,FL,MGR,VANCE               CRAIG,,,,,20260403_corporate.txt
L26000175938,GSD SKIN SPECIALISTS LLC,A,FLAL,"1600 W. SUNPURE RD., UNIT 20",,AVON PARK,,33825,03262026,,DEL ROSARIO         JHON POL      O,WINTER HAVEN,FL,AMBR,SULITE              GLADYLEA,,,,,20260403_corporate.txt
L26000175948,RFC3 CONSULTING LLC,A,FLAL,8601 CABIN HILL ROAD,,TALLAHASSEE,,32311--850,03262026,,COLLINS             ROBERT        FIII,TALLAHASSEE,FL,MGR,COLLINS             ROBERT        FIII,,,,,20260403_corporate.txt
L26000175958,DIRECT METALS NETWORK LLC,A,FLAL,12855 SW 136TH AVE,SUITE 214,MIAMI,,33186,03262026,,BENITEZ             EMIL,MIAMI,FL,MGR,BENITEZ             EMIL,,,,,20260403_corporate.txt
L26000175968,TULVAPP ENTERTAINMENT LLC,A,FLAL,2006 ROOSEVELT DRIVE,,KEY WEST,,33040,03252026,,PARKS               TEREZA,KEY WEST,FL,MGR,PARKS               TEREZA,,,,,20260403_corporate.txt
M26000005238,"6E TECHNOLOGIES, LLC",A,FORL,6795 E TENNESSEE STE 1-353,,DENVER,,80024,03302026,200288072,REGISTERED AGENTS INC,ST.PETERSBURG,FL,MGR,GOYAL               KOKMAL,,,,,20260403_corporate.txt
L26000175978,BRORA 1518 LLC,A,FLAL,"40 SE 5TH STREET, SUITE 405",,BOCA RATON,,33432,04022026,,GROSS SIMON PLLC,BOCA RATON,FL,MGR,BRORA GP 1 LLC,,,,,20260403_corporate.txt
L26000175988,ORTIZ SLIDING DOOR SOLUTIONS LLC,A,FLAL,1006 ASHENTREE DR,,PLANT CITY,,33563,03262026,,ORTIZ               BRYAN          MANAGER,PLANT CITY,FL,,,,,,,20260403_corporate.txt
L26000175998,VAROCH LLC,A,FLAL,2 S BISCAYNE BOULEVARD SUITE 3200-6655,,MIAMI,,33131,03312026,,LUPA ENTERPRIES INC,MIAMI,FL,MGRM,JOSE LUIS VARELA LOPEZ,MGRM,JOHNATHAN KRISTIAN ROCHA VARELA,,,20260403_corporate.txt
L26000176008,"DAC OF CENTRAL FLORIDA, LLC",A,FLAL,186 S MAGNOLIA AVE,,CENTER HILL,,33514,03262026,,SERIEUX             DENELLE,CENTER HILL,FL,AMBR,SERIEUX             DENELLE,,,,,20260403_corporate.txt
L26000176018,ELITE LUX TAXES LLC,A,FLAL,3359 AZOLLA STREET,,ORLANDO,,32808,03262026,,EDELSON             GRANT,ORLANDO,FL,MGR,ALVAREZ             CIARA,,,,,20260403_corporate.txt
L26000176028,HOBEY GALVIN LLC,A,FLAL,109 WEST FORTUNE STREET,,TAMPA,,33602,03262026,,NORTHWEST REGISTERED AGENT LLC,ST PETERSBURG,FL,AMBR,GALVIN              HOBEY,,,,,20260403_corporate.txt
L26000176038,PLANET POP LLC,A,FLAL,2851 NORTHEAST 183RD STREET,2204,AVENTURA,,33160--210,03262026,,RAVEH               DANEL,AVENTURA,FL,AMBR,RAVEH               DANEL,AMBR,MITCHELL            KIMBERLY J,AMBR,SIDDIQUI            MUHAMAD FARHAN,20260403_corporate.txt
L26000176048,MOMO CUISINE LLC,A,FLAL,6830 NW 81ST PL,,TAMARAC,,33321,03202026,,MOISE               JOCELAINE,TAMARAC,FL,AMBR,MOISE               JOCELAINE,AMBR,MESAMOURS           MARCELIN,,,20260403_corporate.txt
L26000176058,"LADY FADE GROOMING, LLC",A,FLAL,1250 NW 36TH ST,APT910,MIAMI,,33142,03262026,,INC AUTHORITY RA,ORLANDO,FL,MGR,VAZQUEZ             IRMALIZ,,,,,20260403_corporate.txt
L26000176068,"850FRESH, LLC",A,FLAL,201 OLD WETAPPO WAY,,WEWAHITCHKA,,32465,03262026,,INC AUTHORITY RA,ORLANDO,FL,MGR,JUSTESEN            RAEANN,,,,,20260403_corporate.txt
L26000176078,B.E.E.S' OF HOPE LLC,A,FLAL,10945 SW 142ND LANE,,MIAMI,,33176,04012026,,ELLIS               TRANIKA,MIAMI,FL,MGR,ELLIS               TRANIKA,,,,,20260403_corporate.txt
L26000176088,STUNNASHINE DETAILING LLC,A,FLAL,18120 KELLY RD,,SPRING HILL,,34610,03262026,,GRIMSLEY            AIDAN,SPRING HILL,FL,MGR,GRIMSLEY            AIDAN,,,,,20260403_corporate.txt
L26000176098,PEONY LANDSCAPING LLC,A,FLAL,5573 BOULDER BLVD,,SARASOTA,,34233,03262026,,HORNE               TONDA,SARASOTA,FL,MGR,HORNE               TONDA         E,MGR,HORNE               JOHN,,,20260403_corporate.txt
L26000176108,BROTHERS ESPEJO LLC,A,FLAL,7191 CYPRESS LAKE DRIVE,STE 3,FORT MYERS,,33907,03262026,,ESPEJO CARDONA      DANIEL        F,FORT MYERS,FL,AMBR,ESPEJO CARDONA      DANIEL        F,,,,,20260403_corporate.txt
L26000176118,PLAZMATIC MOBILE PHLEBOTOMY SERVICES LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,REGISTERED AGENTS INC,ST. PETERSBURG,FL,MGR,THOMPSON            GLENDA,,,,,20260403_corporate.txt
L26000176128,HEALTH4LIFE HOLDINGS LLC,A,FLAL,918 HAMILTON PLACE LANE,,LAKELAND,,33813,03262026,,WOOLDRIDGE          ALICIA        L,LAKELAND,FL,AMBR,WOOLDRIDGE          ALICIA        L,,,,,20260403_corporate.txt
L26000176138,BELLAVI PRIME LLC,A,FLAL,7675 W IRLO BRONSON MEMORIAL HWY,,KISSIMMEE,,34747,03262026,,ICONNECT SOLUTIONS CORP,ORLANDO,FL,MGR,TISSOT              PAULO ROBERTO,,,,,20260403_corporate.txt
L26000176148,KD CATALYST HOLDINGS LLC,A,FLAL,10211 57TH COURT EAST.,,PARRISH,,34219,04022026,,"SPIEGEL & UTRERA, P.A.,",MIAMI,FL,MGR,SHEFFER             DAVID,,,,,20260403_corporate.txt
L26000176158,PRESTIGE MOUNT SOLUTIONS LLC,A,FLAL,1809 JACKSON STREET,913,HOLLYWOOD,,33020,03262026,,KORNILOV            ILIA,HOLLYWOOD,FL,AMBR,KORNILOV            ILIA,AMBR,KORNILOVA           ALEKSANDRA,,,20260403_corporate.txt
L26000176168,"4907 19TH STREET WEST, LLC",A,FLAL,1245 COURT STREET,,CLEARWATER,,33756,04022026,,KETRON              BRANDON       IESQ,CLEARWATER,FL,MGR,"SBNE MANAGEMENT, LLC",,,,,20260403_corporate.txt
L26000176178,JM SOLUTIONS PAVERS LLC,A,FLAL,4354 NW 9TH AVE APT 12-2D,,POMPANO BEACH,,33064,03262026,,ESCOBAR GONZALES    KEVIN         L,POMPANO BEACH,FL,AMBR,ESCOBAR GONZALES    KEVIN         L,MGR,RUIZ HENRIQUEZ      SINDY         P,,,20260403_corporate.txt
M26000005248,LY INFINITY VERO BEACH PROPERTY LLC,A,FORL,"170 MEETING ST., STE. 110",,CHARLESTON,,29401,04022026,415232776,CORPORATION SERVICE COMPANY,TALLAHASSEE,FL,CEO,LEVESQUE            STEVEN,,,,,20260403_corporate.txt
L26000176188,BLOW MOLDING SOLUTIONS LLC,A,FLAL,2127 LOCKLIN LN,,THE VILLAGES,,32163,03262026,,"LEGALZOOM USCA, INC.",FORT LAUDERDALE,FL,AMBR,PADGETT             WILLIAM,,,,,20260403_corporate.txt
L26000176198,CARINTHIA COAST HOSPITALITY LLC,A,FLAL,317 FORDHAM DRIVE,,LAKE WORTH BEACH,,33460,04022026,,VARGA-MCCLUSKEY     ALEXIA,PALM BEACH GARDENS,FL,MGR,HUAINIGG            JOSEF,,,,,20260403_corporate.txt
L26000176208,GOAL POST MARKETING LLC,A,FLAL,2584 LAKE HOWELL LN.,,WINTER PARK,,32792,03262026,,GOLDMAN             THOMAS,APOPKA,FL,MGR,VAN STADEN          PHILIP,MGR,ROODT               THOMAS        B,,,20260403_corporate.txt
L26000176218,SHARP SOCIETY LLC,A,FLAL,401 E LAS OLAS BLVD,SUITE 196,FORT LAUDERDALE,,33301,03222026,,ANUSAVICE           ANDREAS,FORT LAUDERDALE,FL,MGR,ANUSAVICE           ANDREAS,,,,,20260403_corporate.txt
L26000176228,"AMANDA K. GARCIA SPEECH THERAPY, PLLC",A,FLAL,943 SALTWATER CIRCLE,,ST. AUGUSTINE,,32080,03262026,,GARCIA              AMANDA        K,ST. AUGUSTINE,FL,MGR,GARCIA              AMANDA        K,,,,,20260403_corporate.txt
L26000176238,DISCO BISCUITS LLC,A,FLAL,384 ST JOHNS FOREST BLVD,,"JACKSONVILLE, FL",,32259,03262026,,VANSTEENBERGHE      NICOLAS,JACKSONVILLE,FL,,,,,,,20260403_corporate.txt
L26000176248,RASSO TRAVEL LLC,A,FLAL,6056 CALLE DEL NOVA,,WEST PALM BEACH,,33415,03262026,,DEL NODAL JOA       BRIAN,WEST PALM BEACH,FL,AMBR,DEL NODAL JOA       BRIAN,,,,,20260403_corporate.txt
